TransactionID,TransactionCode,TransactionTypeID,SourceAccountID,DestinationAccountID,EmployeeID,Channel,Amount,Fee,TransactionDate,Description,Status
7356,TX00007356,3,216,667,43,Counter,4700000,2350,2024-12-08 23:29:08,Thanh toán điện/nước/internet,Success
997,TX00000997,3,252,374,,InternetBanking,3400000,0,2024-12-09 04:54:37,Chuyển khoản nội bộ,Success
3230,TX00003230,3,324,708,,InternetBanking,30800000,15400,2024-12-09 08:34:03,Giao dịch thường,Success
12387,TX00012387,5,397,,21,Counter,1663466,5000,2024-12-09 10:00:00,Thanh toán khoản vay 110,Success
12494,TX00012494,5,43,,27,Counter,405345142,2000,2024-12-09 10:00:00,Thanh toán khoản vay 138,Success
11243,TX00011243,4,740,,,InternetBanking,1700000,5000,2024-12-09 10:58:41,Nộp tiền mặt,Success
10091,TX00010091,3,281,681,26,Counter,100000,50,2024-12-09 12:43:35,Rút tiền ATM,Success
8828,TX00008828,2,40,,1,Counter,11600000,0,2024-12-09 13:19:35,Chuyển khoản nội bộ,Success
83,TX00000083,3,430,412,,InternetBanking,5300000,0,2024-12-09 14:11:26,Nộp tiền mặt,Success
7056,TX00007056,4,755,,48,Counter,6000000,10000,2024-12-09 15:21:03,Giao dịch thường,Success
6086,TX00006086,3,752,115,,InternetBanking,39700000,0,2024-12-09 15:39:14,Nộp tiền mặt,Success
6018,TX00006018,3,137,33,14,Counter,11900000,5950,2024-12-09 17:53:16,Chuyển khoản nội bộ,Success
11571,TX00011571,3,476,13,2,Counter,36000000,18000,2024-12-09 18:24:56,Thanh toán điện/nước/internet,Success
857,TX00000857,4,366,,,InternetBanking,4200000,10000,2024-12-09 20:45:16,Thanh toán điện/nước/internet,Success
1540,TX00001540,1,,855,,ATM,3400000,0,2024-12-09 21:05:41,Rút tiền ATM,Failed
7218,TX00007218,3,76,62,40,Counter,5500000,2750,2024-12-09 23:06:03,Giao dịch thường,Success
10955,TX00010955,3,182,160,47,Counter,600000,300,2024-12-09 23:47:49,Nộp tiền mặt,Success
6749,TX00006749,4,688,,36,Counter,4000000,0,2024-12-10 01:16:59,Chuyển khoản nội bộ,Success
4731,TX00004731,3,77,641,,InternetBanking,400000,200,2024-12-10 03:16:49,Thanh toán điện/nước/internet,Success
8660,TX00008660,2,516,,45,Counter,18600000,0,2024-12-10 06:08:33,Chuyển khoản nội bộ,Success
16,TX00000016,3,228,229,12,Counter,600000,300,2024-12-10 06:15:11,Rút tiền ATM,Success
11289,TX00011289,4,241,,14,Counter,3900000,3000,2024-12-10 06:30:51,Thanh toán điện/nước/internet,Success
3742,TX00003742,1,,600,14,Counter,7500000,0,2024-12-10 09:04:01,Chuyển khoản nội bộ,Success
10192,TX00010192,1,,296,37,Counter,2700000,0,2024-12-10 11:23:10,Nộp tiền mặt,Success
9935,TX00009935,2,819,,22,Counter,11600000,11600,2024-12-10 12:54:03,Nộp tiền mặt,Success
1273,TX00001273,1,,459,24,Counter,10000000,0,2024-12-10 14:20:58,Chuyển khoản nội bộ,Success
7698,TX00007698,2,338,,36,Counter,3800000,0,2024-12-10 17:07:53,Rút tiền ATM,Success
4808,TX00004808,3,677,414,,InternetBanking,500000,250,2024-12-10 20:08:41,Giao dịch thường,Success
5326,TX00005326,4,184,,39,Counter,5600000,3000,2024-12-10 20:39:33,Thanh toán điện/nước/internet,Success
10326,TX00010326,3,542,776,,InternetBanking,600000,300,2024-12-10 20:49:57,Nộp tiền mặt,Success
10665,TX00010665,3,671,16,18,Counter,4000000,0,2024-12-10 21:21:57,Giao dịch thường,Success
4263,TX00004263,3,615,107,17,Counter,24600000,0,2024-12-10 21:38:03,Giao dịch thường,Success
3645,TX00003645,1,,205,28,Counter,2100000,0,2024-12-10 22:02:46,Chuyển khoản nội bộ,Success
10632,TX00010632,3,827,817,2,Counter,2600000,0,2024-12-11 00:30:34,Chuyển khoản nội bộ,Success
8226,TX00008226,3,376,85,21,Counter,34100000,17050,2024-12-11 04:31:18,Thanh toán điện/nước/internet,Success
7341,TX00007341,3,375,350,39,Counter,1100000,550,2024-12-11 05:58:38,Thanh toán điện/nước/internet,Success
4490,TX00004490,3,722,408,41,Counter,27600000,13800,2024-12-11 08:54:10,Giao dịch thường,Success
8348,TX00008348,3,367,732,,InternetBanking,14000000,0,2024-12-11 10:05:39,Nộp tiền mặt,Success
7915,TX00007915,4,213,,3,Counter,3100000,3000,2024-12-11 10:42:01,Chuyển khoản nội bộ,Success
1693,TX00001693,3,604,682,30,Counter,33900000,16950,2024-12-11 11:12:25,Thanh toán điện/nước/internet,Success
7526,TX00007526,2,494,,,ATM,100000,0,2024-12-11 13:07:09,Rút tiền ATM,Pending
2273,TX00002273,1,,721,,ATM,4100000,0,2024-12-11 13:26:04,Rút tiền ATM,Success
6243,TX00006243,2,573,,45,Counter,100000,0,2024-12-11 13:30:33,Chuyển khoản nội bộ,Success
6864,TX00006864,2,558,,26,Counter,17200000,17200,2024-12-11 13:39:46,Thanh toán điện/nước/internet,Success
759,TX00000759,3,722,36,47,Counter,11800000,0,2024-12-11 17:59:53,Giao dịch thường,Success
2615,TX00002615,3,307,784,,InternetBanking,6200000,0,2024-12-11 18:07:50,Giao dịch thường,Success
494,TX00000494,2,677,,22,Counter,800000,0,2024-12-11 18:30:42,Thanh toán điện/nước/internet,Success
9768,TX00009768,3,101,266,,InternetBanking,2400000,1200,2024-12-11 19:21:08,Thanh toán điện/nước/internet,Success
21,TX00000021,3,614,439,2,Counter,6900000,3450,2024-12-11 19:32:51,Rút tiền ATM,Success
1927,TX00001927,3,827,474,47,Counter,100000,50,2024-12-11 23:02:20,Rút tiền ATM,Success
5279,TX00005279,3,179,553,,ATM,12700000,0,2024-12-12 00:26:01,Rút tiền ATM,Success
1932,TX00001932,4,386,,31,Counter,1600000,3000,2024-12-12 06:27:11,Chuyển khoản nội bộ,Success
3572,TX00003572,4,218,,2,Counter,1700000,5000,2024-12-12 06:54:24,Thanh toán điện/nước/internet,Success
1887,TX00001887,3,82,369,44,Counter,100000,50,2024-12-12 07:33:19,Thanh toán điện/nước/internet,Success
9920,TX00009920,3,560,507,3,Counter,1400000,0,2024-12-12 08:33:13,Nộp tiền mặt,Success
12017,TX00012017,5,603,,32,Counter,85653178,0,2024-12-12 10:00:00,Thanh toán khoản vay 3,Success
5294,TX00005294,1,,67,25,Counter,5000000,0,2024-12-12 10:07:55,Chuyển khoản nội bộ,Success
4620,TX00004620,1,,180,4,Counter,6300000,0,2024-12-12 10:40:42,Rút tiền ATM,Success
3405,TX00003405,3,839,505,21,Counter,3700000,1850,2024-12-12 11:10:26,Rút tiền ATM,Success
1566,TX00001566,1,,328,30,Counter,13500000,0,2024-12-12 12:10:07,Giao dịch thường,Success
3603,TX00003603,3,360,156,43,Counter,37300000,0,2024-12-12 12:32:19,Chuyển khoản nội bộ,Pending
1792,TX00001792,4,209,,46,Counter,3400000,0,2024-12-12 13:18:06,Nộp tiền mặt,Success
2206,TX00002206,1,,667,45,Counter,2500000,0,2024-12-12 15:36:37,Nộp tiền mặt,Success
343,TX00000343,3,655,489,9,Counter,4200000,2100,2024-12-12 17:44:17,Thanh toán điện/nước/internet,Success
6393,TX00006393,2,33,,42,Counter,100000,100,2024-12-12 22:27:57,Rút tiền ATM,Success
4786,TX00004786,3,371,143,44,Counter,19300000,0,2024-12-12 23:30:06,Chuyển khoản nội bộ,Failed
5511,TX00005511,3,450,777,17,Counter,200000,100,2024-12-13 01:51:49,Chuyển khoản nội bộ,Success
5113,TX00005113,3,154,404,34,Counter,19300000,9650,2024-12-13 01:58:41,Chuyển khoản nội bộ,Success
10753,TX00010753,3,654,140,3,Counter,500000,250,2024-12-13 04:12:21,Chuyển khoản nội bộ,Success
8125,TX00008125,2,289,,44,Counter,18100000,18100,2024-12-13 05:09:59,Giao dịch thường,Success
3602,TX00003602,3,244,451,,InternetBanking,100000,0,2024-12-13 07:01:55,Giao dịch thường,Failed
10346,TX00010346,3,507,776,47,Counter,600000,0,2024-12-13 07:59:49,Giao dịch thường,Success
9428,TX00009428,3,70,716,,ATM,41100000,20550,2024-12-13 09:33:04,Rút tiền ATM,Success
12155,TX00012155,5,131,,17,Counter,24787319,0,2024-12-13 10:00:00,Thanh toán khoản vay 37,Success
12461,TX00012461,5,565,,30,Counter,25612704,2000,2024-12-13 10:00:00,Thanh toán khoản vay 129,Success
7437,TX00007437,3,261,142,44,Counter,800000,400,2024-12-13 11:32:02,Thanh toán điện/nước/internet,Success
3235,TX00003235,3,506,226,7,Counter,200000,100,2024-12-13 13:06:13,Giao dịch thường,Success
10103,TX00010103,2,45,,46,Counter,2700000,0,2024-12-13 13:15:46,Rút tiền ATM,Success
1111,TX00001111,3,422,317,47,Counter,4700000,2350,2024-12-13 13:32:09,Rút tiền ATM,Success
2927,TX00002927,1,,350,26,Counter,1100000,0,2024-12-13 13:34:06,Rút tiền ATM,Success
207,TX00000207,1,,339,44,Counter,14100000,0,2024-12-13 15:47:53,Giao dịch thường,Success
9613,TX00009613,3,817,605,,InternetBanking,400000,0,2024-12-13 16:12:58,Thanh toán điện/nước/internet,Success
9760,TX00009760,1,,796,21,Counter,4100000,0,2024-12-13 19:47:32,Chuyển khoản nội bộ,Success
5262,TX00005262,3,832,331,,InternetBanking,5200000,2600,2024-12-13 19:51:26,Nộp tiền mặt,Success
3111,TX00003111,3,350,760,48,Counter,1300000,650,2024-12-13 20:22:31,Thanh toán điện/nước/internet,Success
11093,TX00011093,3,384,171,37,Counter,26900000,0,2024-12-13 21:30:42,Nộp tiền mặt,Success
8677,TX00008677,3,638,188,,InternetBanking,16700000,8350,2024-12-13 21:55:22,Chuyển khoản nội bộ,Success
2818,TX00002818,1,,602,7,Counter,6200000,0,2024-12-13 22:27:38,Nộp tiền mặt,Success
6428,TX00006428,1,,91,45,Counter,4200000,0,2024-12-13 23:09:06,Rút tiền ATM,Success
624,TX00000624,1,,706,38,Counter,13300000,0,2024-12-14 01:57:17,Rút tiền ATM,Success
10028,TX00010028,3,768,260,48,Counter,44200000,22100,2024-12-14 03:02:16,Thanh toán điện/nước/internet,Success
960,TX00000960,3,298,325,33,Counter,2400000,1200,2024-12-14 03:41:35,Rút tiền ATM,Success
203,TX00000203,2,176,,14,Counter,6000000,6000,2024-12-14 06:27:37,Rút tiền ATM,Success
8464,TX00008464,1,,609,40,Counter,9600000,0,2024-12-14 07:00:25,Giao dịch thường,Success
3068,TX00003068,1,,17,44,Counter,3400000,0,2024-12-14 08:45:24,Rút tiền ATM,Success
5576,TX00005576,1,,553,,InternetBanking,2600000,0,2024-12-14 09:30:07,Nộp tiền mặt,Success
6745,TX00006745,3,131,569,49,Counter,6900000,0,2024-12-14 09:43:00,Nộp tiền mặt,Success
3301,TX00003301,1,,171,,InternetBanking,4300000,0,2024-12-14 12:24:08,Thanh toán điện/nước/internet,Success
5163,TX00005163,3,660,128,2,Counter,100000,50,2024-12-14 17:48:38,Giao dịch thường,Success
1351,TX00001351,3,541,388,,InternetBanking,2900000,0,2024-12-14 19:07:09,Chuyển khoản nội bộ,Success
11052,TX00011052,3,438,288,19,Counter,10600000,5300,2024-12-15 02:16:25,Rút tiền ATM,Success
2074,TX00002074,3,212,619,32,Counter,21800000,10900,2024-12-15 02:50:29,Nộp tiền mặt,Success
5106,TX00005106,3,130,340,,ATM,2300000,1150,2024-12-15 02:58:43,Rút tiền ATM,Success
7713,TX00007713,2,215,,16,Counter,1800000,1800,2024-12-15 05:25:11,Thanh toán điện/nước/internet,Success
8597,TX00008597,3,465,505,35,Counter,3700000,1850,2024-12-15 05:29:49,Nộp tiền mặt,Success
2371,TX00002371,3,179,544,,ATM,200000,0,2024-12-15 06:51:18,Rút tiền ATM,Success
3130,TX00003130,3,241,695,2,Counter,4600000,2300,2024-12-15 07:55:11,Nộp tiền mặt,Success
8528,TX00008528,1,,694,46,Counter,1600000,0,2024-12-15 08:44:58,Chuyển khoản nội bộ,Success
10620,TX00010620,3,371,134,,InternetBanking,200000,100,2024-12-15 08:50:00,Thanh toán điện/nước/internet,Success
6845,TX00006845,3,678,473,22,Counter,11800000,5900,2024-12-15 09:08:06,Rút tiền ATM,Success
1810,TX00001810,2,149,,35,Counter,1400000,0,2024-12-15 09:39:56,Nộp tiền mặt,Success
12272,TX00012272,5,801,,48,Counter,31753864,0,2024-12-15 10:00:00,Thanh toán khoản vay 76,Success
9465,TX00009465,3,188,325,34,Counter,26700000,0,2024-12-15 11:02:15,Rút tiền ATM,Success
1801,TX00001801,3,193,789,48,Counter,4900000,2450,2024-12-15 12:25:20,Rút tiền ATM,Success
2478,TX00002478,2,29,,9,Counter,100000,0,2024-12-15 14:03:03,Thanh toán điện/nước/internet,Success
10528,TX00010528,2,736,,39,Counter,6700000,6700,2024-12-15 16:48:11,Nộp tiền mặt,Success
7838,TX00007838,2,18,,33,Counter,5300000,0,2024-12-15 18:14:46,Rút tiền ATM,Success
8399,TX00008399,3,519,643,18,Counter,100000,50,2024-12-15 18:53:59,Rút tiền ATM,Success
11553,TX00011553,2,421,,12,Counter,2700000,0,2024-12-15 21:10:50,Thanh toán điện/nước/internet,Success
1211,TX00001211,3,97,232,30,Counter,1600000,800,2024-12-15 21:51:23,Giao dịch thường,Pending
4006,TX00004006,4,204,,,InternetBanking,3500000,5000,2024-12-16 00:35:57,Giao dịch thường,Success
10340,TX00010340,4,48,,27,Counter,4400000,3000,2024-12-16 01:33:20,Thanh toán điện/nước/internet,Success
8556,TX00008556,1,,172,41,Counter,7100000,0,2024-12-16 03:55:51,Rút tiền ATM,Success
11783,TX00011783,2,529,,7,Counter,1600000,0,2024-12-16 05:50:28,Thanh toán điện/nước/internet,Success
1768,TX00001768,3,232,359,4,Counter,2400000,0,2024-12-16 05:57:55,Nộp tiền mặt,Success
11290,TX00011290,2,456,,27,Counter,100000,0,2024-12-16 06:32:29,Giao dịch thường,Success
10378,TX00010378,3,205,558,11,Counter,6700000,3350,2024-12-16 06:39:11,Giao dịch thường,Success
93,TX00000093,3,840,403,18,Counter,3300000,1650,2024-12-16 08:10:19,Rút tiền ATM,Success
12187,TX00012187,5,269,,47,Counter,35804814,0,2024-12-16 10:00:00,Thanh toán khoản vay 49,Success
7246,TX00007246,3,546,614,18,Counter,5200000,2600,2024-12-16 11:35:01,Giao dịch thường,Success
11782,TX00011782,3,261,478,13,Counter,100000,50,2024-12-16 11:40:28,Chuyển khoản nội bộ,Failed
1233,TX00001233,3,636,797,3,Counter,2100000,0,2024-12-16 12:08:36,Giao dịch thường,Success
10602,TX00010602,3,228,395,35,Counter,100000,50,2024-12-16 14:58:23,Rút tiền ATM,Success
11799,TX00011799,1,,677,32,Counter,4300000,0,2024-12-16 17:10:27,Chuyển khoản nội bộ,Success
11929,TX00011929,3,629,348,31,Counter,6700000,0,2024-12-16 17:32:48,Rút tiền ATM,Success
10444,TX00010444,3,817,735,2,Counter,1400000,700,2024-12-16 20:03:06,Thanh toán điện/nước/internet,Success
9963,TX00009963,2,498,,24,Counter,8600000,8600,2024-12-16 22:11:05,Giao dịch thường,Success
3531,TX00003531,2,424,,23,Counter,9400000,0,2024-12-17 00:25:39,Giao dịch thường,Success
8757,TX00008757,3,392,479,,InternetBanking,900000,0,2024-12-17 01:29:44,Thanh toán điện/nước/internet,Success
9896,TX00009896,2,57,,,ATM,3400000,3400,2024-12-17 02:25:17,Rút tiền ATM,Success
7276,TX00007276,4,45,,5,Counter,3600000,5000,2024-12-17 03:00:41,Chuyển khoản nội bộ,Success
7591,TX00007591,3,337,6,,InternetBanking,3800000,1900,2024-12-17 03:10:01,Nộp tiền mặt,Success
6708,TX00006708,4,209,,,ATM,1100000,0,2024-12-17 06:55:26,Rút tiền ATM,Success
12407,TX00012407,5,383,,49,Counter,233868031,0,2024-12-17 10:00:00,Thanh toán khoản vay 115,Success
12365,TX00012365,5,194,,35,Counter,79068621,2000,2024-12-17 10:00:00,Thanh toán khoản vay 101,Success
56,TX00000056,2,773,,6,Counter,2800000,0,2024-12-17 10:07:20,Giao dịch thường,Success
9913,TX00009913,1,,55,,InternetBanking,9000000,0,2024-12-17 10:40:20,Nộp tiền mặt,Success
9651,TX00009651,3,366,643,26,Counter,7400000,0,2024-12-17 11:51:57,Giao dịch thường,Success
8878,TX00008878,1,,473,32,Counter,5800000,0,2024-12-17 12:34:54,Giao dịch thường,Success
2325,TX00002325,2,740,,29,Counter,16500000,16500,2024-12-17 14:04:17,Giao dịch thường,Success
8895,TX00008895,4,187,,11,Counter,3200000,3000,2024-12-17 14:43:06,Chuyển khoản nội bộ,Success
6986,TX00006986,3,50,700,8,Counter,4600000,2300,2024-12-17 17:12:08,Chuyển khoản nội bộ,Success
5593,TX00005593,2,190,,47,Counter,5100000,5100,2024-12-17 18:00:23,Thanh toán điện/nước/internet,Pending
3618,TX00003618,2,400,,39,Counter,7200000,7200,2024-12-17 18:09:58,Thanh toán điện/nước/internet,Success
7931,TX00007931,3,68,213,44,Counter,35700000,17850,2024-12-17 19:37:09,Rút tiền ATM,Success
4293,TX00004293,1,,247,13,Counter,9400000,0,2024-12-17 20:48:23,Nộp tiền mặt,Success
5452,TX00005452,3,367,423,,InternetBanking,200000,0,2024-12-17 22:20:02,Giao dịch thường,Success
1504,TX00001504,3,175,764,,InternetBanking,800000,400,2024-12-17 23:32:19,Chuyển khoản nội bộ,Success
5660,TX00005660,4,125,,26,Counter,1000000,5000,2024-12-17 23:44:19,Thanh toán điện/nước/internet,Success
6838,TX00006838,3,5,557,27,Counter,18400000,0,2024-12-18 01:26:56,Rút tiền ATM,Success
3509,TX00003509,1,,172,,ATM,12400000,0,2024-12-18 02:52:17,Rút tiền ATM,Success
11727,TX00011727,3,594,336,,InternetBanking,7800000,3900,2024-12-18 04:17:03,Nộp tiền mặt,Success
1059,TX00001059,2,246,,30,Counter,3000000,0,2024-12-18 04:34:08,Thanh toán điện/nước/internet,Failed
7623,TX00007623,4,76,,,InternetBanking,4300000,3000,2024-12-18 06:16:37,Chuyển khoản nội bộ,Success
5603,TX00005603,3,649,477,34,Counter,6900000,0,2024-12-18 09:43:20,Chuyển khoản nội bộ,Success
11672,TX00011672,3,587,349,41,Counter,3700000,1850,2024-12-18 09:58:57,Chuyển khoản nội bộ,Success
12134,TX00012134,5,492,,18,Counter,27814674,5000,2024-12-18 10:00:00,Thanh toán khoản vay 32,Success
4525,TX00004525,1,,694,,InternetBanking,5700000,0,2024-12-18 13:10:22,Nộp tiền mặt,Success
7725,TX00007725,2,502,,2,Counter,2600000,0,2024-12-18 14:00:34,Giao dịch thường,Success
2176,TX00002176,3,355,534,32,Counter,11100000,5550,2024-12-18 17:03:51,Thanh toán điện/nước/internet,Success
6534,TX00006534,2,238,,,InternetBanking,6400000,0,2024-12-18 18:00:58,Chuyển khoản nội bộ,Success
10896,TX00010896,1,,559,20,Counter,13300000,0,2024-12-18 18:17:03,Rút tiền ATM,Success
5356,TX00005356,1,,812,44,Counter,14400000,0,2024-12-18 18:51:20,Thanh toán điện/nước/internet,Success
5241,TX00005241,3,261,79,15,Counter,5500000,2750,2024-12-18 20:27:51,Nộp tiền mặt,Success
559,TX00000559,1,,25,38,Counter,11600000,0,2024-12-18 23:26:34,Nộp tiền mặt,Success
3909,TX00003909,4,114,,27,Counter,500000,0,2024-12-19 01:33:58,Chuyển khoản nội bộ,Success
2238,TX00002238,2,4,,,ATM,16900000,0,2024-12-19 06:37:38,Rút tiền ATM,Success
7848,TX00007848,3,792,90,,InternetBanking,23400000,11700,2024-12-19 07:45:06,Thanh toán điện/nước/internet,Success
5167,TX00005167,2,133,,14,Counter,10900000,10900,2024-12-19 09:22:39,Giao dịch thường,Success
9127,TX00009127,1,,78,1,Counter,3000000,0,2024-12-19 13:44:56,Rút tiền ATM,Success
2063,TX00002063,1,,616,43,Counter,4500000,0,2024-12-19 16:08:02,Rút tiền ATM,Pending
2446,TX00002446,3,230,34,43,Counter,4700000,2350,2024-12-19 16:17:22,Rút tiền ATM,Success
10414,TX00010414,3,708,602,,InternetBanking,20000000,0,2024-12-19 17:42:15,Chuyển khoản nội bộ,Success
1762,TX00001762,3,376,101,3,Counter,400000,200,2024-12-19 19:37:20,Thanh toán điện/nước/internet,Success
8408,TX00008408,2,282,,33,Counter,2500000,0,2024-12-19 20:10:27,Chuyển khoản nội bộ,Success
533,TX00000533,3,741,697,37,Counter,200000,0,2024-12-19 23:09:59,Giao dịch thường,Success
350,TX00000350,4,551,,,InternetBanking,2100000,10000,2024-12-20 00:52:07,Giao dịch thường,Success
10749,TX00010749,3,52,207,,InternetBanking,11400000,5700,2024-12-20 01:17:11,Thanh toán điện/nước/internet,Success
1159,TX00001159,1,,196,,InternetBanking,13100000,0,2024-12-20 01:51:25,Giao dịch thường,Success
9426,TX00009426,3,170,52,48,Counter,5500000,2750,2024-12-20 05:32:11,Nộp tiền mặt,Success
7884,TX00007884,3,841,349,4,Counter,100000,50,2024-12-20 06:59:40,Thanh toán điện/nước/internet,Success
9437,TX00009437,1,,113,,InternetBanking,4500000,0,2024-12-20 08:32:04,Nộp tiền mặt,Success
9192,TX00009192,1,,509,24,Counter,2600000,0,2024-12-20 09:00:49,Thanh toán điện/nước/internet,Success
12092,TX00012092,5,344,,29,Counter,3245180,5000,2024-12-20 10:00:00,Thanh toán khoản vay 24,Success
10275,TX00010275,1,,819,9,Counter,10400000,0,2024-12-20 11:24:18,Giao dịch thường,Success
11245,TX00011245,2,566,,34,Counter,14700000,14700,2024-12-20 17:03:40,Thanh toán điện/nước/internet,Success
